Row;Column;BRISONr;Year;Treatment;Location;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;HI;Sedimentation;Crude_protein;SPAD;Straw_N;Flag_Leaf_Weight;Flag_Leaf_N;Flag_Leaf_C
1;32;BRISONr_8;2019;LN_WF;KAD;B2;298;NA;224;265;78;73.00;640.42;1357.25;40.97;569.91;0.472;6.2;11.6;51.8;0.321;2.044;4.074205099;43.72273811
1;33;BRISONr_203;2019;LN_WF;KAD;B2;298;NA;215;267;85;68.31;833.75;1740.92;46.94;314.05;0.479;13.4;11;53.3;0.264;2.044;4.074205099;43.72273811
1;34;BRISONr_186;2019;LN_WF;KAD;B2;298;NA;216;266;72.67;81.44;900.92;1898.58;41.81;670.46;0.475;8.8;10.8;47;0.315;2.158;2.441911357;43.10696608
1;35;BRISONr_174;2019;LN_WF;KAD;B2;298;NA;217;265;115;59.32;690.83;1779.08;44.04;307.68;0.388;9.1;10.6;44.6;0.244;2.158;2.441911357;43.10696608
1;36;BRISONr_100;2019;LN_WF;KAD;B2;298;NA;218;263;85.33;77.92;1243.42;2534.58;45.15;282.01;0.491;8.8;10.8;45.2;0.284;2.106;3.275787051;43.02071775
1;37;BRISONr_32;2019;LN_WF;KAD;B2;298;NA;223;270;77;83.03;776.58;1715.67;45.54;436.59;0.453;10.9;10.9;51.1;0.284;2.106;3.275787051;43.02071775
1;38;BRISONr_140;2019;LN_WF;KAD;B2;298;NA;223;266;99.33;65.22;1149.92;2524.08;45.68;340.28;0.456;8.2;10.6;46.3;0.312;1.952;2.77535427;43.29274693
2;22;BRISONr_228;2019;LN_WF;KAD;B2;298;NA;222;265;84;77.82;910.08;1821.58;47.63;349.15;0.500;9.1;10.7;51.4;0.362;1.952;2.77535427;43.29274693
2;23;BRISONr_78;2019;LN_WF;KAD;B2;298;NA;221;267;92.67;79.71;1006.50;2164.50;45.77;362.98;0.465;14.6;11.8;53.1;0.319;2.006;3.222427361;45.58891032
2;24;BRISONr_209;2019;LN_WF;KAD;B2;298;NA;216;260;87.67;66.46;802.42;1663.67;45.9;193.26;0.482;15.6;12.4;40.5;0.432;2.026;3.064364413;44.23154192
2;25;BRISONr_198;2019;LN_WF;KAD;B2;298;NA;216;265;83;66.66;536.25;1412.17;41.84;590.42;0.380;9.5;10.6;52.1;0.282;2.116;2.368615822;43.85485981
2;26;BRISONr_22;2019;LN_WF;KAD;B2;298;NA;225;265;79.33;81.10;849.58;1941.25;46.65;469.34;0.438;15.6;12.4;54.6;0.301;1.924;3.121416116;44.30770165
2;27;BRISONr_71;2019;LN_WF;KAD;B2;298;NA;223;266;86;83.06;778.75;1708.58;43.18;951.04;0.456;13.4;12.5;50.8;0.279;1.924;3.121416116;44.30770165
2;28;BRISONr_14;2019;LN_WF;KAD;B2;298;NA;224;266;73.67;79.18;570.33;1552.58;41.63;370.23;0.367;13.4;12.5;44.3;0.329;1.976;2.885606171;43.65723175
2;29;BRISONr_55;2019;LN_WF;KAD;B2;298;NA;225;266;80.67;78.30;973.25;2071.33;40.38;368.76;0.470;5.6;11.3;55.4;0.353;1.976;2.885606171;43.65723175
2;30;BRISONr_23;2019;LN_WF;KAD;B2;298;NA;221;266;88.33;84.13;864.58;1795.42;33.61;543.28;0.482;12;10.4;49.8;0.346;2.16;2.629349943;42.94778287
2;31;BRISONr_211;2019;LN_WF;KAD;B2;298;NA;215;261;90.33;68.17;823.50;1949.33;46.63;372.49;0.422;5.6;11.3;45.4;0.292;2.16;2.629349943;42.94778287
2;32;BRISONr_48;2019;LN_WF;KAD;B2;298;NA;222;266;82;78.10;1031.83;2325.42;54.05;416.32;0.444;12.7;11.3;53;0.416;1.788;3.7556204;43.10594883
2;33;BRISONr_13;2019;LN_WF;KAD;B2;298;NA;225;266;73.67;82.85;809.08;1715.25;53.75;418.11;0.472;12.7;11.3;48.3;0.366;2.056;3.093251189;42.56367784
2;34;BRISONr_178;2019;LN_WF;KAD;B2;298;NA;217;266;70.33;80.11;1000.42;2232.33;45.32;540.54;0.448;12.6;11.7;41.7;0.333;2.19;2.662642668;40.80151175
2;35;BRISONr_21;2019;LN_WF;KAD;B2;298;NA;224;265;84.67;84.11;634.17;1535.00;49.45;961.62;0.413;8.9;10.2;51.2;0.337;1.756;2.873038846;43.84194904
2;36;BRISONr_49;2019;LN_WF;KAD;B2;298;NA;223;268;89;75.51;645.33;1667.75;44.86;653.28;0.387;12.6;11.7;49.4;0.293;2.034;2.23053029;42.56718904
2;37;BRISONr_133;2019;LN_WF;KAD;B2;298;NA;224;266;105.67;76.15;809.08;2244.17;45.17;596.06;0.361;20.2;11.8;47.1;0.317;2.034;2.23053029;42.56718904
2;38;BRISONr_79;2019;LN_WF;KAD;B2;298;NA;223;266;87.33;78.00;1230.83;2753.58;43.23;322.13;0.447;19.7;12.4;45.7;0.389;2.034;2.23053029;42.56718904
2;39;BRISONr_138;2019;LN_WF;KAD;B2;298;NA;223;269;98.67;72.62;616.83;1304.58;45.48;657.35;0.473;13.6;10.9;47.6;0.324;2.066;2.548788619;41.55822289
3;22;BRISONr_57;2019;LN_WF;KAD;B2;298;NA;225;265;82.33;73.31;703.17;1588.00;46.33;625.52;0.443;9.5;10.8;49.9;0.298;2.066;2.548788619;41.55822289
3;23;BRISONr_183;2019;LN_WF;KAD;B2;298;NA;217;264;75;79.43;990.75;1892.33;47.74;554.50;0.524;11.8;11.8;47.6;0.313;2.066;2.548788619;41.55822289
3;24;BRISONr_176;2019;LN_WF;KAD;B2;298;NA;217;264;118;69.45;644.25;1344.75;49.52;377.28;0.479;13.4;10.7;39.7;0.315;1.756;1.556279818;42.22390281
3;25;BRISONr_45;2019;LN_WF;KAD;B2;298;NA;222;264;84.33;78.67;829.83;1715.17;45.65;474.00;0.484;11.8;11.8;41.8;0.359;1.756;1.556279818;42.22390281
3;26;BRISONr_195;2019;LN_WF;KAD;B2;298;NA;221;266;78.67;72.98;472.83;1095.67;44.77;771.72;0.432;12.4;10.5;47.7;0.305;1.756;1.556279818;42.22390281
3;27;BRISONr_27;2019;LN_WF;KAD;B2;298;NA;223;266;85.33;77.08;610.92;1601.67;40.15;715.01;0.381;8.5;11.4;50.9;0.314;2.11;2.604163191;43.52817311
3;28;BRISONr_147;2019;LN_WF;KAD;B2;298;NA;220;260;103.67;89.78;638.83;1403.50;48.37;632.39;0.455;10.9;11.4;46.2;0.296;2.11;2.604163191;43.52817311
3;29;BRISONr_103;2019;LN_WF;KAD;B2;298;NA;223;265;94.67;80.24;819.83;2081.08;44.45;456.74;0.394;6.9;10.9;48.2;0.305;2.11;2.604163191;43.52817311
3;30;BRISONr_172;2019;LN_WF;KAD;B2;298;NA;216;266;105;73.70;649.58;1062.50;45.72;378.17;0.611;8.8;10.9;39.6;0.241;2.164;3.028051372;44.26449269
3;31;BRISONr_155;2019;LN_WF;KAD;B2;298;NA;223;260;100.33;69.33;723.33;1714.33;46.95;575.08;0.422;8.5;10.7;45.6;0.329;2.164;3.028051372;44.26449269
3;32;BRISONr_179;2019;LN_WF;KAD;B2;298;NA;216;266;76;77.43;598.50;1284.17;45.79;409.69;0.466;10.8;10.7;50.4;0.295;2.164;3.028051372;44.26449269
3;33;BRISONr_184;2019;LN_WF;KAD;B2;298;NA;214;264;85;60.66;524.00;1196.00;50.48;405.14;0.438;9.8;11.3;47.9;0.239;2.108;2.81442414;43.64858358
3;34;BRISONr_102;2019;LN_WF;KAD;B2;298;NA;223;265;94.33;77.99;830.08;1754.58;43.53;297.51;0.473;9.8;11.3;45.6;0.316;2.108;2.81442414;43.64858358
3;35;BRISONr_182;2019;LN_WF;KAD;B2;298;NA;215;266;78.33;87.79;471.08;1212.58;44.02;1149.21;0.388;8.5;11.1;46.4;0.374;1.998;2.802414359;43.00899981
3;36;BRISONr_68;2019;LN_WF;KAD;B2;298;NA;222;266;91.33;83.39;1040.08;2325.58;43.6;481.06;0.447;10.8;11.1;52.8;0.272;1.998;2.802414359;43.00899981
3;37;BRISONr_208;2019;LN_WF;KAD;B2;298;NA;219;264;94;84.62;877.25;2084.83;45.49;393.87;0.421;16.7;11.9;42.5;0.366;1.98;2.009374861;43.04311087
3;38;BRISONr_39;2019;LN_WF;KAD;B2;298;NA;220;266;78.33;75.20;1097.42;2616.08;47.15;274.12;0.419;16.7;11.9;49.5;0.35;1.98;2.009374861;43.04311087
3;39;BRISONr_25;2019;LN_WF;KAD;B2;298;NA;221;268;81.67;74.01;736.83;1599.00;44.8;518.94;0.461;16.4;12.1;59.2;0.334;1.98;2.009374861;43.04311087
3;40;BRISONr_159;2019;LN_WF;KAD;B2;298;NA;225;266;90;72.56;768.08;1749.25;49.59;621.92;0.439;8.6;11.1;49;0.309;1.94;2.880630606;43.41963786
4;22;BRISONr_65;2019;LN_WF;KAD;B2;298;NA;222;266;79;77.62;928.33;1919.17;42.76;613.13;0.484;9.7;11.1;49.3;0.345;1.94;2.880630606;43.41963786
4;23;BRISONr_149;2019;LN_WF;KAD;B2;298;NA;227;265;98.67;72.03;981.50;2144.08;45.76;299.68;0.458;9.7;11.1;45.8;0.324;2.024;2.327388185;46.03284821
4;24;BRISONr_167;2019;LN_WF;KAD;B2;298;NA;224;265;119.33;63.06;842.92;1971.50;43.69;274.30;0.428;10.5;11.5;54.7;0.353;2.024;2.327388185;46.03284821
4;25;BRISONr_113;2019;LN_WF;KAD;B2;298;NA;222;266;87.33;68.95;1170.00;2345.50;49.25;304.48;0.499;13.3;11.5;48.7;0.276;1.952;4.17555273;45.30581996
4;26;BRISONr_226;2019;LN_WF;KAD;B2;298;NA;220;265;89;83.71;759.08;1632.58;50.56;496.23;0.465;12.5;11;53.5;0.273;1.952;4.17555273;45.30581996
4;27;BRISONr_95;2019;LN_WF;KAD;B2;298;NA;223;266;81;78.57;644.25;1559.33;42.41;1067.08;0.413;15;11.7;63.8;0.298;2.118;2.179978767;42.95327041
4;28;BRISONr_92;2019;LN_WF;KAD;B2;298;NA;222;266;94;89.24;529.75;1215.08;50.4;1080.88;0.436;7.9;11.2;51.6;0.357;2.118;2.179978767;42.95327041
4;29;BRISONr_136;2019;LN_WF;KAD;B2;298;NA;220;266;94;89.11;1031.67;2407.00;46.72;395.89;0.429;10.1;11.2;50.9;0.337;2.118;2.179978767;42.95327041
4;30;BRISONr_210;2019;LN_WF;KAD;B2;298;NA;215;265;76.67;67.31;687.67;1810.50;40.94;350.75;0.380;20.5;11.8;48.9;0.224;2.098;2.780571651;43.80619407
4;31;BRISONr_99;2019;LN_WF;KAD;B2;298;NA;220;266;92;78.57;1036.92;2264.75;47.24;378.85;0.458;11.1;11.6;47.4;0.309;2.098;2.780571651;43.80619407
4;32;BRISONr_93;2019;LN_WF;KAD;B2;298;NA;219;265;93;76.88;435.17;1059.83;51.12;1192.52;0.411;7;10.9;51;0.395;2.15;1.844163108;43.08778339
4;33;BRISONr_197;2019;LN_WF;KAD;B2;298;NA;215;264;84;75.64;945.17;2497.42;45.23;406.79;0.378;8.9;10.9;50.4;0.305;2.1;3.413340624;43.5644471
4;34;BRISONr_129;2019;LN_WF;KAD;B2;298;NA;222;266;90.67;83.25;807.92;1982.92;45.7;626.88;0.407;14;11.7;48.1;0.422;2.1;3.413340624;43.5644471
4;35;BRISONr_59;2019;LN_WF;KAD;B2;298;NA;223;266;87.67;89.19;678.50;1480.83;43.81;712.03;0.458;9.5;12;42.1;0.305;2.158;2.873789769;42.60495057
4;36;BRISONr_47;2019;LN_WF;KAD;B2;298;NA;222;266;82.67;86.16;947.33;2018.67;46.09;591.17;0.469;12.1;12;42.8;0.373;2.174;2.717961965;43.59094608
4;37;BRISONr_104;2019;LN_WF;KAD;B2;298;NA;223;269;95.33;91.37;810.83;1882.75;42.43;685.54;0.431;7.6;11.2;48.1;0.306;2.14;2.813038831;43.855992
4;38;BRISONr_202;2019;LN_WF;KAD;B2;298;NA;220;266;88.67;94.49;782.33;1742.67;44.93;593.84;0.449;9.7;11.2;44.3;0.384;1.986;2.023312752;44.1140321
4;39;BRISONr_106;2019;LN_WF;KAD;B2;298;NA;223;263;88.67;86.92;983.08;2142.83;41.04;574.69;0.459;10.2;11.4;49.9;0.323;1.95;3.289770405;42.84075228
4;40;BRISONr_204;2019;LN_WF;KAD;B2;298;NA;217;266;88.67;93.21;732.08;1631.25;46.51;371.34;0.449;7.7;10.9;45;0.333;1.814;3.940216614;46.18861093
4;41;BRISONr_83;2019;LN_WF;KAD;B2;298;NA;224;266;85.33;80.02;812.17;1796.17;44.39;394.11;0.452;9.9;10.9;48.6;0.311;1.742;2.459749514;42.30289164
5;22;BRISONr_66;2019;LN_WF;KAD;B2;298;NA;221;266;83.33;86.99;747.58;1527.83;47.41;543.04;0.489;17.7;11.8;54.7;0.271;1.842;2.869264125;45.4303885
5;23;BRISONr_76;2019;LN_WF;KAD;B2;298;NA;221;258;92;79.82;887.25;1999.25;51.77;554.80;0.444;8.9;11.5;51.9;0.437;1.842;2.869264125;45.4303885
5;24;BRISONr_206;2019;LN_WF;KAD;B2;298;NA;215;264;91;67.81;1002.92;2176.83;46.73;225.36;0.461;11.3;11.5;41.3;0.342;1.868;2.59474201;42.57722872
5;25;BRISONr_28;2019;LN_WF;KAD;B2;298;NA;224;264;49.33;78.80;663.75;1616.50;45.45;504.58;0.411;17.7;11.8;48.2;0.284;1.868;2.59474201;42.57722872
5;26;BRISONr_213;2019;LN_WF;KAD;B2;298;NA;221;266;91.67;81.86;743.42;1621.33;44.35;486.32;0.459;9;11;47.4;0.377;2.052;2.460839513;44.14280328
5;27;BRISONr_150;2019;LN_WF;KAD;B2;298;NA;223;264;95.33;71.19;921.50;1853.25;45.63;605.12;0.497;9;11;51.4;0.335;2.052;2.460839513;44.14280328
5;28;BRISONr_135;2019;LN_WF;KAD;B2;298;NA;223;265;93;71.87;891.08;1879.67;44.34;342.76;0.474;14.2;11.8;64.1;0.341;2.062;3.141735908;44.93889247
5;29;BRISONr_142;2019;LN_WF;KAD;B2;298;NA;221;259;100.33;80.97;844.92;1757.33;41.82;327.42;0.481;14.2;11.8;48.5;0.313;2.062;3.141735908;44.93889247
5;30;BRISONr_69;2019;LN_WF;KAD;B2;298;NA;224;265;91;81.39;609.42;1435.92;45.94;745.64;0.424;15.3;11.7;50.8;0.316;1.878;2.971824318;43.60656104
5;31;BRISONr_175;2019;LN_WF;KAD;B2;298;NA;217;263;119;58.65;1058.67;2453.92;46.65;267.78;0.431;15.3;11.7;54.9;0.346;1.878;2.971824318;43.60656104
5;32;BRISONr_105;2019;LN_WF;KAD;B2;298;NA;224;265;90.67;78.18;729.00;1536.42;40.21;491.56;0.474;11.9;11.7;51.4;0.323;1.9;2.311566812;43.25711291
5;33;BRISONr_168;2019;LN_WF;KAD;B2;298;NA;224;263;104;68.12;849.75;1750.42;48.89;527.73;0.485;11.9;11.7;42.2;0.312;1.9;2.311566812;43.25711291
5;34;BRISONr_63;2019;LN_WF;KAD;B2;298;NA;225;266;77;73.02;1148.42;2533.42;44.39;227.84;0.453;16.8;11.5;45.7;0.279;2.122;3.554814314;45.40988112
5;35;BRISONr_88;2019;LN_WF;KAD;B2;298;NA;221;265;93.67;86.35;772.25;1674.42;48.14;782.67;0.461;16.8;11.5;49.7;0.408;2.122;3.554814314;45.40988112
5;36;BRISONr_187;2019;LN_WF;KAD;B2;298;NA;214;266;83.67;61.23;849.25;1775.00;47.25;450.60;0.478;16.1;11.8;49.2;0.284;1.992;2.807427521;43.80069255
5;37;BRISONr_67;2019;LN_WF;KAD;B2;298;NA;222;264;94;95.02;975.17;2193.00;41.43;462.82;0.445;16.1;11.8;51.9;0.352;1.992;2.807427521;43.80069255
5;38;BRISONr_148;2019;LN_WF;KAD;B2;298;NA;221;265;100.67;91.46;693.42;1845.75;41.28;725.42;0.376;6.9;10.5;44.2;0.29;1.992;2.807427521;43.80069255
5;39;BRISONr_126;2019;LN_WF;KAD;B2;298;NA;221;265;94.33;80.31;723.17;2024.75;44.06;657.06;0.357;6.9;10.5;46.5;0.33;2.01;2.542546446;44.93011057
5;40;BRISONr_36;2019;LN_WF;KAD;B2;298;NA;221;265;89.67;84.40;1051.75;2167.17;41.73;555.02;0.485;21.8;11.7;49.1;0.3;2.01;2.542546446;44.93011057
5;41;BRISONr_189;2019;LN_WF;KAD;B2;298;NA;216;266;73;74.12;717.42;1868.00;43.37;525.18;0.384;11.4;12;46.9;0.332;2.01;2.542546446;44.93011057
5;42;BRISONr_181;2019;LN_WF;KAD;B2;298;NA;216;264;77.33;83.17;805.83;1648.42;42.61;550.44;0.489;16;12.1;54.1;0.298;1.916;2.794614194;44.59249161
6;22;BRISONr_89;2019;LN_WF;KAD;B2;298;NA;221;265;90;82.05;885.08;2416.17;41.74;525.34;0.366;18.6;12.2;49.9;0.369;1.916;2.794614194;44.59249161
6;23;BRISONr_180;2019;LN_WF;KAD;B2;298;NA;217;265;75.67;79.44;778.67;1807.58;41.21;586.63;0.431;15.5;12.1;54.2;0.349;2.192;2.792325102;43.28869952
6;24;BRISONr_212;2019;LN_WF;KAD;B2;298;NA;220;266;95.33;81.18;868.75;1777.42;44.401;186.88;0.489;12.3;11.3;47.6;0.37;2.192;2.792325102;43.28869952
6;25;BRISONr_169;2019;LN_WF;KAD;B2;298;NA;222;265;102;73.38;718.50;1734.92;42.41;468.11;0.414;12.3;11.3;49.3;0.281;2.192;2.792325102;43.28869952
6;26;BRISONr_61;2019;LN_WF;KAD;B2;298;NA;224;266;82;84.07;1038.42;2123.42;48.18;249.62;0.489;14.8;12;50.4;0.301;1.77;2.029715272;46.36830824
6;27;BRISONr_143;2019;LN_WF;KAD;B2;298;NA;221;264;100;86.85;175.75;2083.92;45.18;3871.20;0.246;14.8;12;45.6;0.341;1.77;2.029715272;46.36830824
6;28;BRISONr_119;2019;LN_WF;KAD;B2;298;NA;221;266;97.33;73.88;1063.92;2485.50;41.1;387.72;0.428;13.4;12;53.4;0.389;1.802;3.06665218;46.23969481
6;29;BRISONr_70;2019;LN_WF;KAD;B2;298;NA;225;264;91.33;79.67;593.67;1440.75;42;581.54;0.412;13.4;12;46.2;0.326;1.802;3.06665218;46.23969481
6;30;BRISONr_81;2019;LN_WF;KAD;B2;298;NA;222;265;82;72.40;715.75;1504.25;46.21;396.19;0.476;10;11.7;53.9;0.324;1.992;2.921769318;43.42883228
6;31;BRISONr_42;2019;LN_WF;KAD;B2;298;NA;224;264;79.33;80.01;911.67;1933.50;41.17;702.06;0.472;10;11.7;50.4;0.273;1.992;2.921769318;43.42883228
6;32;BRISONr_144;2019;LN_WF;KAD;B2;298;NA;224;268;96.67;72.08;1078.25;2490.33;47.2;339.82;0.433;15.1;11.8;47;0.375;1.772;3.563964575;46.05327583
6;33;BRISONr_9;2019;LN_WF;KAD;B2;298;NA;222;264;78.67;77.44;778.67;1648.50;47.07;538.66;0.472;15.1;11.8;50.9;0.361;1.772;3.563964575;46.05327583
6;34;BRISONr_85;2019;LN_WF;KAD;B2;298;NA;225;264;84.67;82.25;702.00;1553.83;44.54;566.33;0.452;12.9;12;47.8;0.379;2.138;2.942135861;41.60393654
6;35;BRISONr_110;2019;LN_WF;KAD;B2;298;NA;224;265;93;73.79;181.83;1883.17;45.07;3314.29;0.246;12.9;12;53.1;0.273;2.066;2.997347534;41.84495375
6;36;BRISONr_177;2019;LN_WF;KAD;B2;298;NA;217;266;77.33;81.88;723.33;1698.58;45.29;575.39;0.426;17.1;11.8;57.2;0.37;1.982;3.564883217;44.67796406
6;37;BRISONr_2;2019;LN_WF;KAD;B2;298;NA;221;263;75.33;91.03;1002.08;2454.83;43.04;643.47;0.408;18.7;12.5;58.3;0.337;2.066;2.997347534;41.84495375
6;38;BRISONr_1;2019;LN_WF;KAD;B2;298;NA;219;265;79.33;86.72;784.92;1955.83;41.36;386.68;0.401;16;11.3;51;0.34;1.976;3.379191504;44.20207684
6;39;BRISONr_120;2019;LN_WF;KAD;B2;298;NA;225;265;92.33;80.35;908.58;2223.25;42.44;508.52;0.409;16;11.3;48.9;0.313;1.828;3.973303944;45.02462891
6;40;BRISONr_166;2019;LN_WF;KAD;B2;298;NA;225;266;106.33;76.85;973.92;2132.92;35.51;276.16;0.457;18.9;11.8;50.5;0.357;1.976;3.379191504;44.20207684
6;41;BRISONr_62;2019;LN_WF;KAD;B2;298;NA;222;265;87.33;86.62;871.58;1912.00;45.53;687.36;0.456;14.9;11.6;57.8;0.284;1.73;3.08822041;43.6689615
6;42;BRISONr_26;2019;LN_WF;KAD;B2;298;NA;222;264;81;78.81;505.83;1242.83;41.56;584.26;0.407;16.7;12.8;50.5;0.295;1.84;4.024554029;45.80482164
7;22;BRISONr_53;2019;LN_WF;KAD;B2;298;NA;221;263;85.33;86.27;354.75;913.25;39.77;1742.83;0.388;16.7;12.8;51.4;0.283;1.968;3.293201285;42.83243224
7;23;BRISONr_116;2019;LN_WF;KAD;B2;298;NA;225;263;84.33;79.78;998.92;2201.83;42.17;419.29;0.454;10.8;11.1;49.1;0.296;1.968;3.293201285;42.83243224
7;24;BRISONr_40;2019;LN_WF;KAD;B2;298;NA;226;263;85.67;82.99;987.92;2146.58;42.32;280.03;0.460;10.8;11.1;58.1;0.295;2.002;3.159479587;42.74489895
7;25;BRISONr_118;2019;LN_WF;KAD;B2;298;NA;222;260;83.67;79.98;783.17;1982.25;44.1;399.99;0.395;12.6;10.2;53;0.333;2.002;3.159479587;42.74489895
7;26;BRISONr_5;2019;LN_WF;KAD;B2;298;NA;221;262;79.67;83.21;518.08;1168.08;41.16;1151.02;0.444;10.2;10.6;52.9;0.302;2.074;2.75500691;43.10565691
7;27;BRISONr_124;2019;LN_WF;KAD;B2;298;NA;223;265;96.33;82.14;803.75;1683.33;47.43;485.41;0.477;27.8;12.9;47.3;0.323;2.074;2.75500691;43.10565691
7;28;BRISONr_109;2019;LN_WF;KAD;B2;298;NA;224;264;92.67;72.32;1000.42;2307.25;43.93;313.24;0.434;37.9;13.9;55.5;0.292;2.138;3.471919747;44.2077495
7;29;BRISONr_117;2019;LN_WF;KAD;B2;298;NA;220;266;99.67;82.67;780.75;1951.25;43.28;1014.77;0.400;27.8;12.9;45.8;0.343;2.146;2.548236709;38.65076601
7;30;BRISONr_123;2019;LN_WF;KAD;B2;298;NA;225;263;89;72.36;859.58;2072.17;43.33;385.83;0.415;18.3;11.6;48.7;0.281;2.146;2.548236709;38.65076601
7;31;BRISONr_3;2019;LN_WF;KAD;B2;298;NA;225;266;68;74.74;740.50;1507.92;43.98;513.09;0.491;8.9;10.4;47.6;0.351;2.062;2.433984147;42.10297022
7;32;BRISONr_17;2019;LN_WF;KAD;B2;298;NA;221;263;83.33;80.26;529.17;1134.50;45.25;581.39;0.466;18.3;11.6;47.6;0.266;2.062;2.433984147;42.10297022
7;33;BRISONr_58;2019;LN_WF;KAD;B2;298;NA;220;265;83.33;76.92;653.33;1580.92;40.8;794.67;0.413;16.7;12;43.5;0.226;1.938;2.609389747;43.32553103
7;34;BRISONr_162;2019;LN_WF;KAD;B2;298;NA;223;266;98;70.07;693.08;1586.92;40.48;665.57;0.437;16.7;12;49.2;0.333;1.938;2.609389747;43.32553103
7;35;BRISONr_6;2019;LN_WF;KAD;B2;298;NA;221;267;82;83.88;908.25;1994.17;48.56;684.98;0.455;9.8;10.2;56.7;0.327;2.08;1.90131391;42.75866556
7;36;BRISONr_74;2019;LN_WF;KAD;B2;298;NA;222;265;88.67;84.58;849.58;1767.58;47.74;547.54;0.481;21.8;13.1;50.6;0.276;2.184;2.918393006;45.03571764
7;37;BRISONr_164;2019;LN_WF;KAD;B2;298;NA;223;266;98.67;74.22;1021.50;2286.17;48.7;393.55;0.447;35.4;13.6;55.6;0.249;2.184;2.918393006;45.03571764
7;38;BRISONr_207;2019;LN_WF;KAD;B2;298;NA;217;266;86.33;76.94;514.67;1410.50;46.83;859.57;0.365;21.8;13.1;46.8;0.361;1.774;4.17788703;43.72404804
7;39;BRISONr_90;2019;LN_WF;KAD;B2;298;NA;223;264;88.67;75.74;629.58;1521.08;47.88;982.46;0.414;11.3;11.7;44.5;0.314;2.162;3.375428082;44.5405299
7;40;BRISONr_127;2019;LN_WF;KAD;B2;298;NA;223;265;96.33;73.44;726.58;1782.08;43.95;311.66;0.408;11.9;10.8;54.7;0.305;2.162;3.375428082;44.5405299
7;41;BRISONr_38;2019;LN_WF;KAD;B2;298;NA;222;267;88;80.60;765.17;1556.58;37.57;447.69;0.492;11.1;11;54;0.364;2.116;3.728401716;45.35779084
7;42;BRISONr_125;2019;LN_WF;KAD;B2;298;NA;222;266;90.33;75.30;674.25;1501.75;43.7;660.81;0.449;14.3;12.3;45.9;0.316;1.052;3.373590418;45.17413633
8;22;BRISONr_199;2019;LN_WF;KAD;B2;298;NA;215;262;78;71.95;718.67;1637.67;43.01;492.23;0.439;35.6;14.1;50.6;0.31;2.116;3.728401716;45.35779084
8;23;BRISONr_134;2019;LN_WF;KAD;B2;298;NA;222;266;88.33;76.24;921.33;2215.08;44.11;289.61;0.416;6.7;11.8;55.3;0.291;2.116;3.728401716;45.35779084
8;24;BRISONr_131;2019;LN_WF;KAD;B2;298;NA;225;263;102.67;75.75;415.25;958.50;42.57;927.26;0.433;13.7;10.8;44.3;0.414;1.876;1.802581746;43.66925659
8;25;BRISONr_35;2019;LN_WF;KAD;B2;298;NA;220;264;81.33;80.23;774.50;1622.17;45.54;388.46;0.477;12.4;12.2;50.2;0.307;2.108;1.527806568;19.07264615
8;26;BRISONr_60;2019;LN_WF;KAD;B2;298;NA;220;264;84.33;84.31;676.08;1674.58;35.75;436.45;0.404;14;10.7;58.6;0.34;2.182;6.141675847;84.06838915
8;27;BRISONr_56;2019;LN_WF;KAD;B2;298;NA;224;260;83;85.28;715.75;1673.58;48.13;685.09;0.428;17.3;11.6;40.4;0.29;1.876;1.802581746;43.66925659
8;28;BRISONr_107;2019;LN_WF;KAD;B2;298;NA;225;263;91.67;83.31;815.83;1947.33;42.1;476.54;0.419;9.7;11.2;45.9;0.322;1.824;2.221348675;44.11841983
8;29;BRISONr_46;2019;LN_WF;KAD;B2;298;NA;221;264;83.67;80.91;772.00;1288.83;47.11;882.16;0.599;12;11.2;47.7;0.297;1.714;3.041755878;44.64666725
8;30;BRISONr_29;2019;LN_WF;KAD;B2;298;NA;221;264;80;79.88;1042.17;2079.25;42.41;319.36;0.501;13.5;11.3;48.1;0.364;1.824;2.221348675;44.11841983
8;31;BRISONr_31;2019;LN_WF;KAD;B2;298;NA;222;264;74.33;83.02;573.83;1277.67;46.04;940.42;0.449;12.5;10.8;43.3;0.343;1.824;2.221348675;44.11841983
8;32;BRISONr_160;2019;LN_WF;KAD;B2;298;NA;229;264;91.33;71.42;473.08;1181.25;41.82;654.15;0.400;11.5;11;51.5;0.41;1.714;3.041755878;44.64666725
8;33;BRISONr_111;2019;LN_WF;KAD;B2;298;NA;222;266;93.67;86.99;773.92;1877.75;43.48;571.35;0.412;12.9;10.5;50.9;0.291;2.06;3.368975702;44.28536736
8;34;BRISONr_34;2019;LN_WF;KAD;B2;298;NA;221;266;86;80.12;614.25;1613.58;46.72;543.50;0.381;9.9;10.5;47.8;0.249;2.094;4.38621218;46.88326163
8;35;BRISONr_54;2019;LN_WF;KAD;B2;298;NA;221;264;87;88.26;807.75;1826.75;46.96;810.43;0.442;12.9;10.5;43.4;0.32;1.874;3.414333277;44.36685112
8;36;BRISONr_87;2019;LN_WF;KAD;B2;298;NA;220;265;91.67;81.42;618.58;1400.67;41.79;932.34;0.442;12.4;11.1;52.9;0.314;2.066;2.459812428;43.88062384
