Row;Column;BRISONr;Year;Location;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;Crude_protein;Sedimentation
1;5;BRISONr_172;2018;KAD;LN_WF;B1;297;NA;136;175;104;70.07;868.33;1773.33;40.48;349.66;12.7;29.7
1;6;BRISONr_33;2018;KAD;LN_WF;B1;297;NA;147;192;65.5;82.73;1082.5;2288.92;44.7;394.87;12.3;21.3
1;7;BRISONr_94;2018;KAD;LN_WF;B1;297;NA;146;190;87.5;79.47;880;1807.75;43.5;865.41;13.2;40.7
1;8;BRISONr_92;2018;KAD;LN_WF;B1;297;NA;145;188;85.5;86.14;947.17;2078.67;47.12;644.17;12;20.3
1;9;BRISONr_149;2018;KAD;LN_WF;B1;297;NA;147;187;87.5;80.68;742.5;1881.5;48.46;543.31;12.2;24.7
1;10;BRISONr_106;2018;KAD;LN_WF;B1;297;NA;146;190;85;84.86;751.67;1640.83;44.44;602.12;12.3;32.6
1;11;BRISONr_25;2018;KAD;LN_WF;B1;297;NA;144;189;83;70.23;920.83;1968.17;47.28;305.05;11.6;28.7
1;12;BRISONr_78;2018;KAD;LN_WF;B1;297;NA;144;185;89;83.62;968.33;2018.42;43.58;438.99;12.2;26.4
1;13;BRISONr_126;2018;KAD;LN_WF;B1;297;NA;144;189;86.5;73.01;560.83;1145.5;44.6;564.11;12;25.8
1;14;BRISONr_206;2018;KAD;LN_WF;B1;297;NA;135;178;92;64.2;770.92;1514.33;46.16;319.23;11.9;26.8
1;15;BRISONr_35;2018;KAD;LN_WF;B1;297;NA;146;188;78.5;75.38;748.92;1583.08;46.54;402.63;12.3;20.8
1;16;BRISONr_102;2018;KAD;LN_WF;B1;297;NA;146;190;87;75.02;809;1732.42;51.88;401.81;11.5;20.5
1;17;BRISONr_147;2018;KAD;LN_WF;B1;297;NA;144;189;100;77.88;652;1343.17;46.16;537.48;12.1;22.1
1;18;BRISONr_103;2018;KAD;LN_WF;B1;297;NA;146;188;88;76.64;558.83;1176.42;50.06;1085.76;12.1;27.6
1;19;BRISONr_58;2018;KAD;LN_WF;B1;297;NA;146;186;86;75.13;613.42;1277.17;43.42;459.27;12.7;30.3
1;20;BRISONr_47;2018;KAD;LN_WF;B1;297;NA;145;187;82;71.96;613.58;1347.25;47.86;508.22;12.6;30.5
1;21;BRISONr_144;2018;KAD;LN_WF;B1;297;NA;147;186;96;70.45;1190.42;2511.75;39.5;276.16;12.7;24.3
2;4;BRISONr_189;2018;KAD;LN_WF;B1;297;NA;137;177;73;72.4;1086.33;2218.58;43.94;355.46;13.1;35.5
2;5;BRISONr_91;2018;KAD;LN_WF;B1;297;NA;145;185;81;74.77;958.33;2145.67;45.04;422.62;12.6;27.3
2;6;BRISONr_57;2018;KAD;LN_WF;B1;297;NA;149;187;80;72.32;969.17;2342.83;41.92;385.55;12.3;29.2
2;7;BRISONr_21;2018;KAD;LN_WF;B1;297;NA;147;183;80;77.37;985;1750.58;48.68;399.28;12.5;26.4
2;8;BRISONr_185;2018;KAD;LN_WF;B1;297;NA;137;183;76;85.33;902.67;1881.67;45.68;543.55;11.7;17.1
2;9;BRISONr_200;2018;KAD;LN_WF;B1;297;NA;142;185;87.5;82.13;1084.5;2219.67;44.76;410.22;11.8;14.3
2;10;BRISONr_223;2018;KAD;LN_WF;B1;297;NA;144;185;83.5;85.39;879.17;1856.67;47.28;550.39;12.4;30.2
2;11;BRISONr_76;2018;KAD;LN_WF;B1;297;NA;142;184;82;75.94;619.17;1374;47.4;623.42;12.7;20.5
2;12;BRISONr_50;2018;KAD;LN_WF;B1;297;NA;146;185;80;73.83;502.5;1705.42;45.1;771.37;12.5;30.2
2;13;BRISONr_203;2018;KAD;LN_WF;B1;297;NA;137;184;87;65.15;731.67;1547.08;39.84;445.25;11.4;19.2
2;14;BRISONr_123;2018;KAD;LN_WF;B1;297;NA;141;191;94.5;77.41;827.17;1622.17;44.14;491.34;12.6;31.8
2;15;BRISONr_104;2018;KAD;LN_WF;B1;297;NA;145;188;87.5;80.96;923.33;1929.92;50.76;453;11.8;26.5
2;16;BRISONr_18;2018;KAD;LN_WF;B1;297;NA;145;185;80.5;79.65;630.83;1988;45.94;494.55;11.4;18.2
2;17;BRISONr_151;2018;KAD;LN_WF;B1;297;NA;146;192;92;74.73;805.83;1732.08;42.86;455.98;12.7;31.6
2;18;BRISONr_202;2018;KAD;LN_WF;B1;297;NA;142;189;82.5;71.58;1060;2096.67;49.26;247.6;12.4;31.7
2;19;BRISONr_213;2018;KAD;LN_WF;B1;297;NA;142;184;97;78.32;276.5;2138.08;49.54;1652.23;13.1;31
2;20;BRISONr_128;2018;KAD;LN_WF;B1;297;NA;149;191;88.5;76.82;665.83;1529.92;51.16;499.95;12.6;29.1
2;21;BRISONr_131;2018;KAD;LN_WF;B1;297;NA;147;190;94;69.82;781.67;1664;40.64;498.68;12.4;36
3;3;BRISONr_79;2018;KAD;LN_WF;B1;297;NA;143;188;82;78.58;740.42;1414.08;41.16;504.14;12.4;23.6
3;4;BRISONr_204;2018;KAD;LN_WF;B1;297;NA;142;185;86.5;85.34;642.5;1469.67;40.66;608.8;11.7;21.4
3;5;BRISONr_160;2018;KAD;LN_WF;B1;297;NA;148;192;96.5;77.74;954.17;2086.92;49.12;387.02;12.4;35.4
3;6;BRISONr_209;2018;KAD;LN_WF;B1;297;NA;139;185;90.5;66.4;775.92;1579.5;42.5;349.45;11.9;24.8
3;7;BRISONr_195;2018;KAD;LN_WF;B1;297;NA;142;185;82;69.27;810.83;1779.92;38.24;277.63;12.7;28.7
3;8;BRISONr_145;2018;KAD;LN_WF;B1;297;NA;147;185;93;81.47;747.5;1490.33;44.88;445.05;12.6;28.2
3;9;BRISONr_55;2018;KAD;LN_WF;B1;297;NA;147;190;83;80.77;1062.17;1938.17;47.88;500.63;13;26.4
3;10;BRISONr_3;2018;KAD;LN_WF;B1;297;NA;148;189;71.5;80.13;396.67;804.17;42.98;1313.04;12.4;18.5
3;11;BRISONr_69;2018;KAD;LN_WF;B1;297;NA;147;186;86;78.54;925.67;1695.17;47.52;410.07;13.2;35.9
3;12;BRISONr_54;2018;KAD;LN_WF;B1;297;NA;145;186;88;92.17;1021.67;1949.42;47.32;466.11;12.2;21.2
3;13;BRISONr_26;2018;KAD;LN_WF;B1;297;NA;144;186;82.5;77.66;819.17;1793;45.2;418.69;11.7;23.9
3;14;BRISONr_181;2018;KAD;LN_WF;B1;297;NA;138;185;77;83.38;598.08;1190.33;51.74;511.15;12.5;31
3;15;BRISONr_68;2018;KAD;LN_WF;B1;297;NA;145;192;85;78.94;390.83;825.67;43.86;875.19;13.2;33.4
3;16;BRISONr_20;2018;KAD;LN_WF;B1;297;NA;148;190;76;67.82;870;1670.42;45.92;389.77;12.1;23.8
3;17;BRISONr_45;2018;KAD;LN_WF;B1;297;NA;146;185;80;78.45;354.08;801.83;39.6;1052.34;12.2;23.2
3;18;BRISONr_135;2018;KAD;LN_WF;B1;297;NA;146;190;89.5;66.8;757.92;1438.08;43.72;315.82;12.4;32.3
3;19;BRISONr_107;2018;KAD;LN_WF;B1;297;NA;148;191;90.5;80.63;971.75;1912.83;48.1;283.48;12;21.5
3;20;BRISONr_142;2018;KAD;LN_WF;B1;297;NA;142;185;100.5;73.72;703.33;1506.42;49.2;401.8;12.2;18.1
3;21;BRISONr_148;2018;KAD;LN_WF;B1;297;NA;144;189;97.5;75.26;887.5;1815.67;46.86;579.5;11.8;22.1
4;2;BRISONr_77;2018;KAD;LN_WF;B1;297;NA;143;187;93.5;75.32;920.08;1890.58;51.14;313.81;12.9;37.2
4;3;BRISONr_201;2018;KAD;LN_WF;B1;297;NA;141;185;79;73.5;534.92;1168.58;44.24;675.59;12.5;25.6
4;4;BRISONr_114;2018;KAD;LN_WF;B1;297;NA;148;185;85;70.7;1006.08;2333;38.08;193.26;13.2;29.7
4;5;BRISONr_127;2018;KAD;LN_WF;B1;297;NA;145;185;94.5;72.4;905.17;1767.58;48.04;333.29;11.9;21.3
4;6;BRISONr_17;2018;KAD;LN_WF;B1;297;NA;143;188;76;81.16;931.67;1899.83;46.1;500.89;13;29.6
4;7;BRISONr_129;2018;KAD;LN_WF;B1;297;NA;144;189;84;80.3;859.17;1879.92;43.18;482.86;11.9;20.6
4;8;BRISONr_29;2018;KAD;LN_WF;B1;297;NA;143;190;83.5;87.55;1138.92;2301.67;46.44;422.82;12;20.9
4;9;BRISONr_71;2018;KAD;LN_WF;B1;297;NA;143;185;87.5;75.37;966.67;2163.42;49.44;389.84;12.4;23
4;10;BRISONr_166;2018;KAD;LN_WF;B1;297;NA;146;190;102;78.34;968.92;2150.58;43.08;464.88;12;24.2
4;11;BRISONr_139;2018;KAD;LN_WF;B1;297;NA;148;189;99.5;78.01;1083.25;2200.75;47.54;396.06;12.2;24.5
4;12;BRISONr_83;2018;KAD;LN_WF;B1;297;NA;147;185;89.5;81.99;737.5;1605.25;45.18;518.8;11.9;24.6
4;13;BRISONr_171;2018;KAD;LN_WF;B1;297;NA;139;190;111;71.22;587.5;1196;47.58;575.81;11.6;32.5
4;14;BRISONr_125;2018;KAD;LN_WF;B1;297;NA;143;189;88;79.42;884.17;1769.17;46.32;261.97;12;33.5
4;15;BRISONr_32;2018;KAD;LN_WF;B1;297;NA;146;193;80.5;82.92;1169.17;2482.08;44.26;289.6;12.6;40.3
4;16;BRISONr_196;2018;KAD;LN_WF;B1;297;NA;136;184;87.5;72.73;945.83;1754.08;45.98;416.53;11.6;20.6
4;17;BRISONr_28;2018;KAD;LN_WF;B1;297;NA;147;191;76;86.21;772.5;1521;42.24;576.61;10.3;16.8
4;18;BRISONr_19;2018;KAD;LN_WF;B1;297;NA;145;189;79.5;82.04;1073.67;2244.17;40.54;305.64;11.5;20.2
4;19;BRISONr_65;2018;KAD;LN_WF;B1;297;NA;146;192;86;84.16;767.5;2278.33;49.4;593.96;12.8;22.8
4;20;BRISONr_80;2018;KAD;LN_WF;B1;297;NA;146;191;88;81.77;751.67;1476.75;49.12;507.69;12.8;37.1
4;21;BRISONr_56;2018;KAD;LN_WF;B1;297;NA;147;191;84;84.95;1101.67;2258.58;48.48;340.58;11.9;19.1
5;1;BRISONr_43;2018;KAD;LN_WF;B1;297;NA;147;192;77.5;80.63;893.25;1894.92;42.06;406.17;11.7;26.8
5;2;BRISONr_143;2018;KAD;LN_WF;B1;297;NA;145;189;103.5;81.43;1016.67;2122.25;46.12;307.03;12;23.9
5;3;BRISONr_88;2018;KAD;LN_WF;B1;297;NA;145;187;88.5;78.83;644.17;1826.67;49.04;877.06;12.2;19.3
5;4;BRISONr_221;2018;KAD;LN_WF;B1;297;NA;145;191;82;78.05;1029.17;1940.58;45.66;290.72;12.3;26.6
5;5;BRISONr_67;2018;KAD;LN_WF;B1;297;NA;144;189;88;89.23;741.67;1425.42;47.44;501.28;12.8;31.8
5;6;BRISONr_36;2018;KAD;LN_WF;B1;297;NA;145;191;84.5;85.78;705.83;1950.5;45.32;435.5;13.1;34.1
5;7;BRISONr_173;2018;KAD;LN_WF;B1;297;NA;140;187;109;67.96;676.25;1561.83;49.16;376.87;12.6;29.9
5;8;BRISONr_161;2018;KAD;LN_WF;B1;297;NA;148;184;97;70.7;657;1369.08;42.54;546.99;12.7;32.6
5;9;BRISONr_170;2018;KAD;LN_WF;B1;297;NA;137;182;88.5;72.71;611.67;1250.17;42.24;802.34;12.3;29.1
5;10;BRISONr_121;2018;KAD;LN_WF;B1;297;NA;142;185;94.5;74.82;1388.33;2739.58;34.18;363.77;12.1;23.4
5;11;BRISONr_115;2018;KAD;LN_WF;B1;297;NA;144;189;93;88.11;999.5;2093.17;44.5;448.14;11.7;19.5
5;12;BRISONr_108;2018;KAD;LN_WF;B1;297;NA;148;191;90;82.57;1145.17;2172.83;40.24;282.42;12.6;30.9
5;13;BRISONr_186;2018;KAD;LN_WF;B1;297;NA;139;185;74;85.01;875.08;1826.17;41.78;688.13;11.9;21.1
5;14;BRISONr_75;2018;KAD;LN_WF;B1;297;NA;143;190;90.5;74.19;834.17;2075.42;50;459.55;11.8;23.6
5;15;BRISONr_60;2018;KAD;LN_WF;B1;297;NA;142;187;85;82.39;596.75;1419.83;41.12;736.3;12.4;30.4
5;16;BRISONr_222;2018;KAD;LN_WF;B1;297;NA;145;188;81.5;85.3;829.17;1727.42;44.72;420.09;11.6;15.8
5;17;BRISONr_109;2018;KAD;LN_WF;B1;297;NA;148;185;82.5;74.61;944;1858.5;41.6;289.8;11.8;16
5;18;BRISONr_66;2018;KAD;LN_WF;B1;297;NA;144;190;84.5;80.85;778.33;1586.42;47.96;467.41;12.2;28.6
5;19;BRISONr_95;2018;KAD;LN_WF;B1;297;NA;148;185;87.5;83.35;818.92;1588.67;46.76;339.25;11.4;17.8
5;20;BRISONr_150;2018;KAD;LN_WF;B1;297;NA;148;185;91;66.17;510.83;1691.67;48.72;539.69;14.1;55
5;21;BRISONr_226;2018;KAD;LN_WF;B1;297;NA;143;185;86;84.08;1040;2125.83;41.46;384;12.2;28.5
6;1;BRISONr_167;2018;KAD;LN_WF;B1;297;NA;148;190;114.5;68.67;514.17;1225;47;790.18;12;28.3
6;2;BRISONr_87;2018;KAD;LN_WF;B1;297;NA;143;193;92;94.7;507.58;1735.75;43.24;1041.71;13.1;29.4
6;3;BRISONr_146;2018;KAD;LN_WF;B1;297;NA;142;185;99;76.71;889.17;2823.33;51.82;409.79;12.6;26.7
6;4;BRISONr_158;2018;KAD;LN_WF;B1;297;NA;148;191;97.5;70.81;1017.25;2367.58;41.24;394.43;12.8;30
6;5;BRISONr_152;2018;KAD;LN_WF;B1;297;NA;149;193;99;78.58;686.67;1503.33;47.54;667.58;12.5;19.3
6;6;BRISONr_224;2018;KAD;LN_WF;B1;297;NA;145;185;81;81.82;332.5;1300;39.92;1045.8;12.3;25.9
6;7;BRISONr_40;2018;KAD;LN_WF;B1;297;NA;148;191;83.5;87.54;1099.17;2119.42;43.56;338.5;12.5;24.2
6;8;BRISONr_182;2018;KAD;LN_WF;B1;297;NA;137;184;82;85.48;811.67;1471.83;49.68;447.57;11.9;20.7
6;9;BRISONr_53;2018;KAD;LN_WF;B1;297;NA;144;186;77;79.27;968.33;1796;50.36;327.43;12.2;28.8
6;10;BRISONr_11;2018;KAD;LN_WF;B1;297;NA;147;185;82.5;91.31;592.5;1229.17;45.4;629.25;12.2;22.2
6;11;BRISONr_41;2018;KAD;LN_WF;B1;297;NA;146;188;75.5;82.42;785;1876.42;45.24;717.43;12.7;31.1
6;12;BRISONr_162;2018;KAD;LN_WF;B1;297;NA;145;186;92;79.34;928.75;1859.33;41.8;448.47;11.7;20.8
6;13;BRISONr_136;2018;KAD;LN_WF;B1;297;NA;143;187;100;75.16;1018.33;2209.42;42.72;565.87;12.1;27.9
6;14;BRISONr_6;2018;KAD;LN_WF;B1;297;NA;145;185;74;83.68;694.17;1358.08;51.42;662.98;12.5;26.8
6;15;BRISONr_180;2018;KAD;LN_WF;B1;297;NA;139;183;73;75.48;1139.17;2384.17;48.28;485.89;12.3;31
6;16;BRISONr_122;2018;KAD;LN_WF;B1;297;NA;146;187;91;76.97;789.17;1542.58;41.24;585.23;11.8;21.9
6;17;BRISONr_118;2018;KAD;LN_WF;B1;297;NA;146;185;82.5;77.92;888.33;1621.17;46.84;416.66;11.9;24.5
6;18;BRISONr_1;2018;KAD;LN_WF;B1;297;NA;142;185;75;80.52;705.58;1415.83;43.1;285.28;12.7;27.5
6;19;BRISONr_133;2018;KAD;LN_WF;B1;297;NA;146;187;91;72.56;894.33;2005.33;48.22;378.65;11.4;20.7
6;20;BRISONr_211;2018;KAD;LN_WF;B1;297;NA;137;184;85.5;66.92;786.67;1674.17;43.74;404.06;12.2;24
6;21;BRISONr_119;2018;KAD;LN_WF;B1;297;NA;145;185;94;68.6;928.33;2039.75;45.52;357.19;12.8;33.3
7;1;BRISONr_163;2018;KAD;LN_WF;B1;297;NA;145;189;101;77.17;959.08;2004;41.34;395.61;12.8;27.5
7;2;BRISONr_100;2018;KAD;LN_WF;B1;297;NA;143;185;85;85.37;1074.33;1983.92;44.38;370.82;12.8;28.1
7;3;BRISONr_191;2018;KAD;LN_WF;B1;297;NA;138;183;80.5;85.56;859.17;1811.67;44.7;605.83;11.3;17.9
7;4;BRISONr_61;2018;KAD;LN_WF;B1;297;NA;146;186;81.5;81.73;673.92;1352.75;45.98;515.39;12;21.1
7;5;BRISONr_22;2018;KAD;LN_WF;B1;297;NA;146;189;82.5;82.5;738.33;2028.08;45.12;484.17;12.4;22.5
7;6;BRISONr_111;2018;KAD;LN_WF;B1;297;NA;146;186;90;87.25;742.17;1578.58;40.86;548.59;11.6;24.2
7;7;BRISONr_101;2018;KAD;LN_WF;B1;297;NA;145;186;89;78.58;771.67;1692.67;47.64;500.64;12.4;23.8
7;8;BRISONr_27;2018;KAD;LN_WF;B1;297;NA;146;185;87;76.97;742.42;1786.42;42.88;492.47;13.4;29.3
7;9;BRISONr_168;2018;KAD;LN_WF;B1;297;NA;147;189;113.5;68.04;989.17;1790;45.74;309.53;13.8;41.6
7;10;BRISONr_183;2018;KAD;LN_WF;B1;297;NA;141;187;78;86.42;1200;2405.75;47.52;378.09;12.2;20.4
7;11;BRISONr_85;2018;KAD;LN_WF;B1;297;NA;149;192;80;86.53;890.83;1773.25;42.62;720.41;12.1;22.8
7;12;BRISONr_30;2018;KAD;LN_WF;B1;297;NA;143;184;76;81.49;1508.33;2674.42;44.92;225.11;11.7;21.8
7;13;BRISONr_2;2018;KAD;LN_WF;B1;297;NA;144;191;70;89.71;963.33;1956.42;44.64;419.08;11.5;19.6
7;14;BRISONr_208;2018;KAD;LN_WF;B1;297;NA;142;184;93;76.38;719.17;1614.83;46.24;389.41;12.2;32.6
7;15;BRISONr_228;2018;KAD;LN_WF;B1;297;NA;143;185;89.5;84.32;1035.83;2015.5;47.56;440.95;12.3;31.2
7;16;BRISONr_86;2018;KAD;LN_WF;B1;297;NA;146;189;91;85.78;730.67;1369.25;42.66;567.45;11.8;28.7
7;17;BRISONr_13;2018;KAD;LN_WF;B1;297;NA;147;190;76;85.7;730;1935;47.5;459.79;11;18
7;18;BRISONr_175;2018;KAD;LN_WF;B1;297;NA;139;184;111.5;46.24;655;1426.67;48.56;282.38;11.1;15.2
7;19;BRISONr_38;2018;KAD;LN_WF;B1;297;NA;146;189;87.5;80.04;675;1377.5;46.74;454.53;12.5;26.6
7;20;BRISONr_184;2018;KAD;LN_WF;B1;297;NA;136;178;72.5;60.7;710.83;1591.33;42.34;298.89;13;30.3
7;21;BRISONr_137;2018;KAD;LN_WF;B1;297;NA;145;189;92.5;70.6;1255.83;2440.08;49.58;196.75;12;25.8
8;1;BRISONr_225;2018;KAD;LN_WF;B1;297;NA;145;189;91.5;90.29;789.58;1857.08;43;724.23;12.2;29
8;2;BRISONr_130;2018;KAD;LN_WF;B1;297;NA;148;191;97.5;77.46;835;1540.17;45.3;502.47;12.5;22.6
8;3;BRISONr_34;2018;KAD;LN_WF;B1;297;NA;144;185;79.5;83.55;755;1530.25;41.14;497.98;13.2;42.2
8;4;BRISONr_96;2018;KAD;LN_WF;B1;297;NA;146;186;86;79.82;856.42;1771.92;47.4;264.07;12.7;26
8;5;BRISONr_37;2018;KAD;LN_WF;B1;297;NA;145;185;86;78.54;668.33;1288.25;45.54;509.21;13.3;27.7
8;6;BRISONr_73;2018;KAD;LN_WF;B1;297;NA;147;192;82.5;82.62;990.83;1967;42.32;340.49;11.9;25.3
8;7;BRISONr_48;2018;KAD;LN_WF;B1;297;NA;143;192;86.5;91.31;786.5;1590.42;45.32;483.71;12.3;24.4
8;8;BRISONr_39;2018;KAD;LN_WF;B1;297;NA;144;185;78;79.18;1220;2865.92;43.48;221.74;12.9;23.7
8;9;BRISONr_98;2018;KAD;LN_WF;B1;297;NA;149;188;94;71.8;877.5;1751.92;45.94;647.75;12.8;20
8;10;BRISONr_10;2018;KAD;LN_WF;B1;297;NA;146;185;83.5;83.72;1436.67;3028.25;44.36;315.65;12.2;27
8;11;BRISONr_81;2018;KAD;LN_WF;B1;297;NA;148;189;84;85.52;540.75;1342.17;44.64;1186.19;13.6;39.1
8;12;BRISONr_154;2018;KAD;LN_WF;B1;297;NA;143;186;99.5;77.7;1080.83;2120;46.9;389.39;13.4;36.5
8;13;BRISONr_12;2018;KAD;LN_WF;B1;297;NA;147;185;75.5;80.48;894.17;1702;40.28;510.02;12.4;23.5
8;14;BRISONr_179;2018;KAD;LN_WF;B1;297;NA;138;183;70.5;79.36;859.17;1874.17;47.12;438.76;12.8;31.3
8;15;BRISONr_70;2018;KAD;LN_WF;B1;297;NA;149;185;82.5;80.17;694.17;2084.25;41.54;519.69;13.2;41.7
8;16;BRISONr_110;2018;KAD;LN_WF;B1;297;NA;148;185;89.5;71.61;753.33;1583.67;50.2;403.97;12.7;24.4
8;17;BRISONr_64;2018;KAD;LN_WF;B1;297;NA;146;193;87;72.98;584.17;1371.83;44.4;468.48;11.8;23.4
8;18;BRISONr_138;2018;KAD;LN_WF;B1;297;NA;147;185;92;71.63;742.92;1498.5;47.96;321.39;12.5;31.4
8;19;BRISONr_9;2018;KAD;LN_WF;B1;297;NA;145;186;77.5;77.41;1208.33;2397.33;43.4;277.62;12.5;27.1
8;20;BRISONr_15;2018;KAD;LN_WF;B1;297;NA;146;186;71.5;79.23;951.67;1777.83;47.18;568.93;13;24.2
8;21;BRISONr_24;2018;KAD;LN_WF;B1;297;NA;147;187;79;88.08;723.42;1599.08;43.22;598.6;12.4;27.1
9;1;BRISONr_205;2018;KAD;LN_WF;B1;297;NA;141;183;92;66.88;907.5;1788.83;50.94;233.36;12.7;32
9;2;BRISONr_105;2018;KAD;LN_WF;B1;297;NA;146;185;89.5;91.5;895.83;1780.67;45.58;357.48;12.4;35
9;3;BRISONr_132;2018;KAD;LN_WF;B1;297;NA;145;188;90;82.32;490.83;1165;42.1;936.41;11.4;15.7
9;4;BRISONr_164;2018;KAD;LN_WF;B1;297;NA;148;185;101;74.67;1185.83;2450.92;42.22;167.92;12.1;22.7
9;5;BRISONr_113;2018;KAD;LN_WF;B1;297;NA;147;188;89;80.42;706.67;1537.5;41.98;559.54;14.1;29.6
9;6;BRISONr_49;2018;KAD;LN_WF;B1;297;NA;144;185;85;80.68;578.33;1680.83;35.88;499.88;12.1;25
9;7;BRISONr_159;2018;KAD;LN_WF;B1;297;NA;148;191;94;74.49;901.58;2281.83;45.74;495.73;11.6;23.6
9;8;BRISONr_174;2018;KAD;LN_WF;B1;297;NA;142;184;122.5;61.09;940;2022.08;43.68;270.77;12.8;27.5
9;9;BRISONr_112;2018;KAD;LN_WF;B1;297;NA;147;191;94;77.88;639.08;1236.92;46.7;609.28;12.9;33.2
9;10;BRISONr_187;2018;KAD;LN_WF;B1;297;NA;134;180;80.5;69.94;1060.25;1728.5;46.64;208.88;13.1;41.4
9;11;BRISONr_14;2018;KAD;LN_WF;B1;297;NA;146;187;77;79.93;611.67;1811.67;41.64;588.03;12.8;29
9;12;BRISONr_207;2018;KAD;LN_WF;B1;297;NA;140;184;82.5;80.88;1127.42;2391.08;45.26;185.33;14.8;48.1
9;13;BRISONr_124;2018;KAD;LN_WF;B1;297;NA;147;186;88.5;81.1;1124.67;2353.42;42.54;462.7;13.7;38.9
9;14;BRISONr_31;2018;KAD;LN_WF;B1;297;NA;147;185;79.5;84.31;866;1800.92;50.02;551.67;13.6;38.3
9;15;BRISONr_72;2018;KAD;LN_WF;B1;297;NA;149;188;77;77.52;624.17;1302.5;41.9;672.77;13;25.6
9;16;BRISONr_117;2018;KAD;LN_WF;B1;297;NA;144;189;95.5;77.13;828.33;1626.42;49.7;310.37;12.8;33.1
9;17;BRISONr_5;2018;KAD;LN_WF;B1;297;NA;143;185;74.5;81.07;671.5;1446.25;44.02;533.19;12.5;33.3
9;18;BRISONr_44;2018;KAD;LN_WF;B1;297;NA;145;186;82;79.75;962.67;1977.17;44.9;324.45;12.3;14.6
9;19;BRISONr_210;2018;KAD;LN_WF;B1;297;NA;135;179;77.5;61.31;1086.67;2022.42;48;244.47;12.7;30
9;20;BRISONr_197;2018;KAD;LN_WF;B1;297;NA;137;179;67;60.79;650;1422.5;38.84;490.96;12.3;29.2
9;21;BRISONr_7;2018;KAD;LN_WF;B1;297;NA;147;185;71.5;85.19;623.33;1194.83;48.94;740.31;12.2;25.8
10;1;BRISONr_82;2018;KAD;LN_WF;B1;297;NA;149;189;78;84.78;945.83;1788.75;43.76;597.56;11.9;23.9
10;2;BRISONr_227;2018;KAD;LN_WF;B1;297;NA;148;192;79.5;103.1;645;1273.33;48.44;919.11;14;35.3
